user_id,recency,frequency,monetary,avg_order_value,category_diversity,is_prime,avg_delivery_days,age,gender,city,loyalty_tier,age_group
USR03936,201,6,255054.03999999998,42509.00666666666,4,1,6.666666666666667,48,Other,Ahmedabad,Bronze,45-54
USR03840,219,7,401317.13,57331.01857142857,4,1,6.0,32,Other,Ahmedabad,Gold,25-34
USR04737,79,10,1231987.54,123198.754,6,0,5.9,18,Female,Ahmedabad,Silver,18-24
USR02483,60,6,637680.4899999999,106280.08166666665,5,0,6.0,60,Other,Jaipur,Platinum,55+
USR00912,255,5,289708.27999999997,57941.655999999995,4,0,5.4,40,Male,Chennai,Bronze,35-44
USR00821,25,7,637651.44,91093.06285714285,5,1,7.428571428571429,34,Female,Mumbai,Bronze,25-34
USR03805,184,6,303380.69999999995,50563.44999999999,5,1,4.833333333333333,61,Male,Hyderabad,Gold,55+
USR04408,283,5,613447.3,122689.46,3,0,5.4,44,Male,Kolkata,Silver,35-44
USR01044,59,7,1203666.7100000002,171952.38714285716,6,1,6.714285714285714,44,Other,Pune,Platinum,35-44
USR04109,99,9,1535776.98,170641.88666666666,4,0,4.666666666666667,28,Female,Mumbai,Bronze,25-34
USR03200,231,5,818227.1000000001,163645.42,4,0,4.2,34,Other,Bangalore,Silver,25-34
USR00150,126,9,570223.8,63358.200000000004,5,0,5.333333333333333,31,Other,Ahmedabad,Gold,25-34
USR04543,57,7,1072854.0499999998,153264.86428571425,4,1,4.857142857142857,45,Male,Jaipur,Platinum,45-54
USR01364,5,9,718201.4400000001,79800.16,7,1,6.222222222222222,65,Other,Hyderabad,Silver,55+
USR02219,166,9,847708.87,94189.87444444445,5,0,6.666666666666667,62,Female,Ahmedabad,Platinum,55+
USR04707,107,11,1218698.04,110790.73090909091,6,0,4.2727272727272725,41,Male,Hyderabad,Silver,35-44
USR03751,114,10,1163609.86,116360.986,5,1,5.6,52,Female,Kolkata,Gold,45-54
USR01670,0,9,811368.08,90152.00888888889,5,0,4.777777777777778,47,Other,Hyderabad,Bronze,45-54
USR02894,317,1,95124.85,95124.85,1,1,1.0,46,Male,Kolkata,Gold,45-54
USR01168,1,9,732778.1799999999,81419.79777777777,6,0,7.0,46,Female,Mumbai,Silver,45-54
USR04442,123,7,611137.29,87305.32714285715,4,1,7.428571428571429,65,Other,Mumbai,Bronze,55+
USR02676,142,7,439848.54,62835.50571428571,6,0,4.571428571428571,28,Female,Bangalore,Platinum,25-34
USR04162,7,5,529252.57,105850.514,3,0,4.0,53,Female,Lucknow,Silver,45-54
USR00114,47,5,327250.82999999996,65450.16599999999,5,0,6.0,18,Female,Kolkata,Platinum,18-24
USR02881,368,6,423942.07000000007,70657.01166666667,3,1,4.0,52,Female,Jaipur,Silver,45-54
USR02579,158,6,551295.1399999999,91882.52333333332,4,1,4.0,49,Male,Jaipur,Platinum,45-54
USR01129,213,6,561923.25,93653.875,5,1,5.0,33,Other,Bangalore,Gold,25-34
USR04734,15,11,227933.92999999996,20721.26636363636,5,0,4.636363636363637,37,Other,Bangalore,Silver,35-44
USR01679,217,6,475977.69999999995,79329.61666666665,5,1,4.166666666666667,20,Other,Hyderabad,Platinum,18-24
USR04555,7,7,876616.3500000001,125230.90714285716,5,1,3.4285714285714284,58,Female,Kolkata,Gold,55+
USR00461,120,8,560580.29,70072.53625,6,0,5.25,61,Female,Mumbai,Platinum,55+
USR01130,153,4,192534.77999999997,48133.69499999999,3,0,8.0,39,Other,Delhi,Gold,35-44
USR02115,20,6,775964.2999999999,129327.38333333332,4,1,6.166666666666667,28,Male,Pune,Silver,25-34
USR03677,26,7,531682.55,75954.65000000001,4,0,3.5714285714285716,60,Other,Kolkata,Gold,55+
USR02989,108,8,561186.11,70148.26375,5,1,6.5,61,Other,Mumbai,Silver,55+
USR02070,22,5,510264.79,102052.958,4,1,6.0,60,Female,Chennai,Platinum,55+
USR02551,71,6,643944.1,107324.01666666666,5,0,4.166666666666667,20,Male,Jaipur,Bronze,18-24
USR04817,167,7,580188.01,82884.00142857143,5,0,5.571428571428571,39,Female,Kolkata,Silver,35-44
USR04937,136,6,553158.56,92193.09333333334,5,1,5.333333333333333,36,Other,Lucknow,Silver,35-44
USR04964,7,5,410347.18,82069.436,3,0,6.2,45,Male,Ahmedabad,Gold,45-54
USR02464,206,5,649812.16,129962.432,3,0,5.6,44,Male,Lucknow,Bronze,35-44
USR00005,91,6,390348.08999999997,65058.01499999999,3,1,3.8333333333333335,32,Female,Lucknow,Gold,25-34
USR01485,767,3,199205.08,66401.69333333333,2,1,7.333333333333333,43,Female,Lucknow,Bronze,35-44
USR03459,6,6,491763.16000000003,81960.52666666667,5,1,5.5,58,Male,Ahmedabad,Silver,55+
USR04974,482,8,614569.71,76821.21375,5,0,7.0,44,Other,Lucknow,Bronze,35-44
USR03647,649,6,494969.93,82494.98833333333,3,1,5.5,53,Female,Pune,Bronze,45-54
USR02221,15,11,720784.4400000001,65525.858181818185,8,0,4.636363636363637,25,Male,Ahmedabad,Platinum,25-34
USR02513,18,10,720244.5099999999,72024.45099999999,6,1,6.5,27,Male,Chennai,Silver,25-34
USR00887,553,6,855842.4,142640.4,3,0,6.0,61,Female,Pune,Bronze,55+
USR02680,51,12,902222.3400000001,75185.195,6,1,5.583333333333333,25,Male,Pune,Platinum,25-34
USR01878,29,9,567736.49,63081.83222222222,5,0,6.0,21,Female,Chennai,Silver,18-24
USR02853,587,3,224614.89,74871.63,2,1,6.333333333333333,20,Other,Bangalore,Platinum,18-24
USR00413,733,3,238004.82,79334.94,3,1,5.333333333333333,34,Other,Lucknow,Silver,25-34
USR02845,24,8,569158.3,71144.7875,6,1,3.75,33,Male,Lucknow,Bronze,25-34
USR01258,95,4,467563.31,116890.8275,3,0,6.75,30,Male,Hyderabad,Gold,25-34
USR02788,148,6,529774.98,88295.83,4,1,6.166666666666667,28,Male,Pune,Silver,25-34
USR02265,498,3,254938.76,84979.58666666667,2,1,4.666666666666667,45,Other,Kolkata,Gold,45-54
USR03478,332,7,403698.2,57671.17142857143,5,1,5.571428571428571,35,Female,Mumbai,Gold,35-44
USR04436,154,10,435066.73,43506.672999999995,6,0,5.7,37,Other,Delhi,Bronze,35-44
USR00892,57,4,136437.66999999998,34109.417499999996,3,1,6.5,31,Other,Chennai,Platinum,25-34
USR04992,15,10,674904.4199999999,67490.442,6,0,6.6,36,Male,Hyderabad,Platinum,35-44
USR00001,6,5,207414.41999999998,41482.884,5,1,6.2,58,Male,Mumbai,Gold,55+
USR00807,81,10,670965.99,67096.599,6,0,7.7,63,Other,Mumbai,Platinum,55+
USR01301,47,4,676990.42,169247.605,4,0,4.25,64,Other,Lucknow,Silver,55+
USR01927,30,6,738534.12,123089.02,4,0,4.0,63,Other,Delhi,Silver,55+
USR04259,101,8,1150372.74,143796.5925,6,1,3.375,50,Male,Pune,Platinum,45-54
USR00987,173,6,1111407.85,185234.6416666667,5,0,5.5,39,Female,Ahmedabad,Bronze,35-44
USR02375,62,5,577995.19,115599.03799999999,3,1,6.8,33,Male,Delhi,Platinum,25-34
USR03323,177,5,521350.28,104270.05600000001,4,1,6.6,63,Male,Bangalore,Bronze,55+
USR01500,10,9,551899.71,61322.189999999995,6,1,5.0,20,Male,Jaipur,Gold,18-24
USR01835,45,6,644848.91,107474.81833333334,3,0,6.833333333333333,62,Female,Chennai,Platinum,55+
USR02751,26,6,360377.06,60062.84333333333,4,0,5.666666666666667,27,Other,Kolkata,Platinum,25-34
USR01069,97,9,870277.06,96697.45111111112,5,0,4.666666666666667,41,Male,Chennai,Silver,35-44
USR01101,191,4,790168.46,197542.115,3,0,4.0,42,Other,Kolkata,Gold,35-44
USR03043,37,7,424288.62,60612.659999999996,5,0,5.714285714285714,47,Male,Bangalore,Platinum,45-54
USR00377,27,8,756314.56,94539.32,5,1,5.375,45,Other,Mumbai,Bronze,45-54
USR02047,39,6,589968.66,98328.11,4,1,5.166666666666667,18,Other,Lucknow,Platinum,18-24
USR02517,125,8,673371.36,84171.42,5,0,5.625,36,Male,Delhi,Platinum,35-44
USR04217,66,8,841004.0800000001,105125.51000000001,6,0,3.0,52,Other,Mumbai,Gold,45-54
USR00491,81,9,1123820.26,124868.91777777778,7,0,5.666666666666667,53,Female,Kolkata,Platinum,45-54
USR03552,12,8,610129.28,76266.16,4,0,6.5,60,Female,Chennai,Platinum,55+
USR02607,205,7,399138.63999999996,57019.80571428571,4,0,5.285714285714286,59,Female,Bangalore,Bronze,55+
USR01099,5,8,929334.6400000001,116166.83000000002,5,0,5.375,38,Other,Hyderabad,Gold,35-44
USR02105,137,5,549567.24,109913.448,5,1,5.4,23,Other,Jaipur,Gold,18-24
USR01966,83,2,97406.63,48703.315,2,0,9.0,54,Female,Bangalore,Gold,45-54
USR04890,53,10,579248.13,57924.813,6,1,5.1,55,Other,Jaipur,Gold,55+
USR01936,156,4,139692.11,34923.0275,4,1,2.25,29,Other,Delhi,Platinum,25-34
USR03666,374,3,258527.76,86175.92,2,0,7.0,28,Other,Lucknow,Bronze,25-34
USR04799,91,4,127761.06,31940.265,3,0,4.0,27,Female,Delhi,Bronze,25-34
USR03180,98,4,301314.43,75328.6075,4,1,7.25,64,Other,Bangalore,Silver,55+
USR01541,129,10,868454.28,86845.428,6,0,5.8,39,Other,Pune,Silver,35-44
USR01260,124,9,927204.99,103022.77666666667,4,0,4.333333333333333,57,Other,Pune,Silver,55+
USR01519,82,6,482728.48,80454.74666666666,4,1,7.666666666666667,37,Other,Pune,Silver,35-44
USR01145,110,9,658679.88,73186.65333333334,7,0,5.333333333333333,50,Female,Mumbai,Gold,45-54
USR02462,77,3,264835.88,88278.62666666666,3,1,3.0,46,Female,Mumbai,Platinum,45-54
USR01347,37,5,354101.81999999995,70820.36399999999,4,1,6.6,58,Other,Pune,Silver,55+
USR00580,203,10,1366576.83,136657.68300000002,6,1,3.6,29,Female,Jaipur,Silver,25-34
USR01205,197,10,1250429.87,125042.98700000001,6,1,4.1,20,Female,Hyderabad,Silver,18-24
USR00323,442,7,506127.0800000001,72303.86857142858,4,0,3.7142857142857144,36,Male,Bangalore,Gold,35-44
USR03925,32,5,228059.56,45611.912,3,0,4.6,19,Other,Delhi,Bronze,18-24
USR04096,76,8,793038.97,99129.87125,4,0,4.5,43,Female,Ahmedabad,Gold,35-44
USR03690,289,3,253939.21000000002,84646.40333333334,3,1,6.333333333333333,19,Female,Chennai,Platinum,18-24
USR02573,108,9,728933.9199999999,80992.65777777777,5,0,5.444444444444445,35,Other,Chennai,Platinum,35-44
USR01801,200,6,585837.98,97639.66333333333,6,1,3.6666666666666665,19,Male,Chennai,Gold,18-24
USR02741,42,10,336363.13,33636.313,7,0,4.6,55,Male,Bangalore,Gold,55+
USR04994,277,7,552997.31,78999.61571428573,4,1,4.857142857142857,46,Female,Pune,Silver,45-54
USR00754,170,7,575388.08,82198.29714285713,4,1,5.0,62,Other,Delhi,Silver,55+
USR00092,122,6,551899.24,91983.20666666667,4,0,6.666666666666667,44,Other,Pune,Silver,35-44
USR02696,83,6,483754.67,80625.77833333334,5,0,6.0,25,Male,Lucknow,Gold,25-34
USR03702,124,8,716314.99,89539.37375,6,1,8.125,45,Other,Lucknow,Gold,45-54
USR03606,21,7,404989.97,57855.71,3,0,4.857142857142857,62,Other,Kolkata,Silver,55+
USR03489,39,8,899352.14,112419.0175,7,1,4.875,64,Female,Jaipur,Gold,55+
USR03137,385,8,1240516.96,155064.62,5,0,8.25,27,Female,Pune,Bronze,25-34
USR03859,52,6,385063.01,64177.168333333335,4,0,5.0,27,Other,Mumbai,Bronze,25-34
USR03079,99,4,330611.82,82652.955,3,1,5.75,65,Male,Bangalore,Bronze,55+
USR04953,317,4,485097.64,121274.41,3,0,6.75,18,Other,Hyderabad,Silver,18-24
USR02924,80,10,972387.4800000001,97238.748,5,0,5.1,34,Other,Ahmedabad,Gold,25-34
USR01324,149,10,1081236.1500000001,108123.61500000002,5,1,5.8,39,Other,Kolkata,Platinum,35-44
USR02708,225,6,839136.82,139856.13666666666,6,0,6.333333333333333,40,Female,Bangalore,Platinum,35-44
USR04044,4,7,574401.5499999999,82057.36428571427,5,1,5.0,19,Female,Lucknow,Platinum,18-24
USR03706,59,9,939645.39,104405.04333333333,6,1,4.0,65,Other,Jaipur,Bronze,55+
USR00666,31,7,531239.18,75891.31142857144,5,0,5.714285714285714,60,Male,Chennai,Gold,55+
USR03123,438,8,805548.7199999999,100693.58999999998,6,0,3.0,63,Male,Hyderabad,Bronze,55+
USR00743,197,2,178683.86,89341.93,2,0,2.0,30,Other,Bangalore,Gold,25-34
USR01119,197,3,362973.23,120991.07666666666,2,0,6.666666666666667,53,Female,Kolkata,Bronze,45-54
USR01976,23,12,1349762.6800000002,112480.22333333334,6,1,6.333333333333333,27,Other,Chennai,Silver,25-34
USR04386,182,7,1203877.76,171982.53714285715,5,0,4.714285714285714,33,Female,Chennai,Silver,25-34
USR00771,26,7,958775.52,136967.93142857144,5,1,5.571428571428571,42,Female,Ahmedabad,Gold,35-44
USR03026,82,8,564863.55,70607.94375,5,0,5.5,52,Female,Chennai,Silver,45-54
USR01274,5,6,204311.72,34051.95333333333,4,1,6.666666666666667,52,Other,Hyderabad,Bronze,45-54
USR03271,9,7,414379.97,59197.138571428564,4,0,3.857142857142857,41,Male,Pune,Platinum,35-44
USR01055,24,6,206855.16999999998,34475.861666666664,4,1,4.333333333333333,37,Female,Hyderabad,Platinum,35-44
USR00552,180,3,358112.03,119370.67666666668,3,1,6.333333333333333,60,Male,Pune,Platinum,55+
USR01050,48,7,647685.18,92526.4542857143,5,0,5.0,62,Other,Ahmedabad,Silver,55+
USR03660,118,10,785393.4300000002,78539.34300000002,6,0,4.5,64,Female,Chennai,Gold,55+
USR02843,58,6,605234.76,100872.46,4,1,6.666666666666667,59,Other,Pune,Platinum,55+
USR04167,190,6,398084.66,66347.44333333333,5,1,5.666666666666667,58,Male,Bangalore,Silver,55+
USR04204,17,4,291540.5,72885.125,4,1,3.75,26,Other,Kolkata,Platinum,25-34
USR04330,877,3,151407.28,50469.09333333333,2,0,9.0,32,Male,Lucknow,Gold,25-34
USR00884,154,7,975215.44,139316.49142857143,5,1,3.7142857142857144,41,Female,Chennai,Platinum,35-44
USR00430,165,6,932179.04,155363.17333333334,4,1,4.833333333333333,57,Other,Lucknow,Silver,55+
USR03371,156,6,768306.71,128051.11833333333,5,0,6.666666666666667,39,Male,Lucknow,Gold,35-44
USR02325,244,7,579523.4500000001,82789.0642857143,4,0,5.714285714285714,61,Male,Bangalore,Silver,55+
USR01056,142,3,273101.44,91033.81333333334,3,0,5.333333333333333,39,Male,Bangalore,Bronze,35-44
USR00370,573,2,174052.12,87026.06,2,0,6.0,25,Male,Bangalore,Silver,25-34
USR02032,132,7,739536.4500000002,105648.06428571431,6,0,6.714285714285714,63,Female,Bangalore,Platinum,55+
USR01950,107,8,406621.66000000003,50827.707500000004,5,1,5.0,57,Other,Ahmedabad,Platinum,55+
USR02311,191,5,360233.7,72046.74,4,0,3.6,25,Other,Delhi,Gold,25-34
USR04634,154,10,1072175.0499999998,107217.50499999998,6,1,6.8,27,Female,Jaipur,Platinum,25-34
USR02587,118,9,383998.5,42666.5,6,1,4.777777777777778,48,Male,Mumbai,Gold,45-54
USR03924,122,5,278825.3,55765.06,5,0,4.4,27,Other,Ahmedabad,Bronze,25-34
USR02866,29,9,927601.5900000001,103066.84333333334,7,1,5.777777777777778,38,Female,Hyderabad,Silver,35-44
USR01539,14,6,1189990.5,198331.75,6,0,6.5,33,Male,Lucknow,Bronze,25-34
USR03083,50,8,958122.74,119765.3425,4,0,5.125,36,Other,Lucknow,Bronze,35-44
USR02967,155,6,388683.34,64780.55666666667,5,1,3.3333333333333335,29,Male,Lucknow,Platinum,25-34
USR02080,153,9,838193.9,93132.65555555555,7,0,5.666666666666667,18,Male,Hyderabad,Silver,18-24
USR00468,491,7,942022.1300000001,134574.59000000003,5,1,5.142857142857143,51,Male,Chennai,Bronze,45-54
USR00429,50,6,451689.53,75281.58833333333,5,1,6.333333333333333,53,Other,Kolkata,Silver,45-54
USR04629,26,8,660569.5499999999,82571.19374999999,5,1,4.75,26,Male,Kolkata,Gold,25-34
USR04623,0,9,945159.03,105017.67,5,1,5.222222222222222,24,Male,Mumbai,Bronze,18-24
USR04033,113,7,675449.67,96492.81000000001,4,0,5.285714285714286,45,Other,Pune,Platinum,45-54
USR04339,96,3,271326.33,90442.11,2,1,8.0,54,Female,Kolkata,Platinum,45-54
USR01483,106,8,631942.96,78992.87,5,0,6.125,61,Female,Delhi,Platinum,55+
USR00352,15,14,1502532.3,107323.73571428572,6,0,5.5,45,Other,Bangalore,Gold,45-54
USR00162,71,6,627224.07,104537.34499999999,4,1,5.666666666666667,58,Male,Kolkata,Bronze,55+
USR04823,150,9,906272.0700000001,100696.89666666667,6,1,6.222222222222222,47,Male,Mumbai,Platinum,45-54
USR00317,190,3,266357.0,88785.66666666667,3,0,7.0,20,Female,Hyderabad,Silver,18-24
USR01771,204,5,632622.22,126524.44399999999,4,1,5.6,21,Female,Jaipur,Silver,18-24
USR00420,188,8,814133.6699999999,101766.70874999999,5,0,7.625,29,Female,Jaipur,Gold,25-34
USR04483,172,6,650714.33,108452.38833333332,4,0,5.0,61,Other,Lucknow,Gold,55+
USR00057,491,5,294105.26,58821.052,3,1,4.0,43,Male,Lucknow,Silver,35-44
USR02127,331,9,695091.27,77232.36333333334,6,1,5.111111111111111,19,Male,Pune,Platinum,18-24
USR03561,9,5,510853.56000000006,102170.71200000001,4,1,6.0,22,Male,Kolkata,Bronze,18-24
USR00030,432,5,364004.45,72800.89,4,0,4.6,49,Male,Delhi,Gold,45-54
USR01738,82,7,758444.2799999999,108349.18285714285,5,1,6.0,40,Other,Chennai,Gold,35-44
USR02528,145,4,503985.91,125996.4775,3,1,5.5,58,Male,Jaipur,Silver,55+
USR00428,123,6,445100.13,74183.355,5,0,5.833333333333333,65,Female,Chennai,Silver,55+
USR01115,45,5,401147.0,80229.4,3,1,6.8,52,Other,Bangalore,Gold,45-54
USR03967,170,6,611361.0800000001,101893.51333333335,4,1,6.333333333333333,21,Male,Pune,Silver,18-24
USR04465,143,4,386393.91000000003,96598.47750000001,3,0,6.75,58,Other,Jaipur,Bronze,55+
USR04885,277,5,517568.88,103513.776,4,1,5.0,30,Male,Chennai,Silver,25-34
USR04730,316,6,518477.80999999994,86412.96833333332,4,0,6.333333333333333,40,Male,Bangalore,Bronze,35-44
USR04616,48,5,371861.22000000003,74372.244,3,1,4.6,25,Female,Kolkata,Silver,25-34
USR01264,37,10,1390755.4499999997,139075.54499999998,6,0,7.5,63,Female,Pune,Platinum,55+
USR04456,334,6,534387.67,89064.61166666668,5,0,4.666666666666667,43,Female,Delhi,Silver,35-44
USR02230,24,10,1146644.77,114664.477,6,0,5.1,32,Other,Kolkata,Gold,25-34
USR04647,96,10,908484.5600000002,90848.45600000002,8,1,5.0,30,Female,Jaipur,Bronze,25-34
USR03254,70,3,267397.31999999995,89132.43999999999,3,1,5.666666666666667,57,Other,Pune,Silver,55+
USR00306,26,11,853362.6499999999,77578.42272727271,6,0,7.454545454545454,34,Other,Lucknow,Silver,25-34
USR03987,157,9,739283.96,82142.66222222222,4,1,4.777777777777778,36,Other,Ahmedabad,Gold,35-44
USR00313,61,6,718889.48,119814.91333333333,5,0,7.0,32,Male,Bangalore,Bronze,25-34
USR02610,26,4,273792.19999999995,68448.04999999999,3,0,3.25,29,Other,Mumbai,Silver,25-34
USR03620,135,8,1025267.35,128158.41875,5,1,5.0,53,Male,Jaipur,Platinum,45-54
USR04782,115,9,578138.75,64237.63888888889,6,0,6.111111111111111,47,Male,Pune,Bronze,45-54
USR03845,342,6,871641.6199999999,145273.6033333333,4,1,6.5,38,Female,Bangalore,Bronze,35-44
USR03337,110,6,603389.1,100564.84999999999,3,0,4.333333333333333,41,Male,Hyderabad,Platinum,35-44
USR00084,78,9,1510852.4100000001,167872.49000000002,5,0,5.333333333333333,19,Male,Kolkata,Silver,18-24
USR01078,315,8,617392.15,77174.01875,6,0,5.0,51,Male,Ahmedabad,Gold,45-54
USR01280,85,4,288548.38,72137.095,3,0,5.5,50,Female,Lucknow,Gold,45-54
USR00650,151,7,509318.42000000004,72759.77428571429,6,0,6.285714285714286,32,Female,Chennai,Platinum,25-34
USR03507,52,15,1574397.4699999997,104959.83133333332,7,1,4.933333333333334,35,Other,Lucknow,Platinum,35-44
USR01820,170,2,21609.27,10804.635,2,1,5.0,23,Female,Ahmedabad,Gold,18-24
USR03576,15,9,856490.0800000001,95165.56444444445,5,0,5.777777777777778,42,Female,Pune,Gold,35-44
USR01708,179,5,469405.91,93881.182,4,0,7.8,64,Other,Bangalore,Silver,55+
USR00179,83,9,839243.76,93249.30666666667,6,0,5.222222222222222,53,Male,Ahmedabad,Bronze,45-54
USR01686,143,8,711310.6799999999,88913.83499999999,6,0,7.25,54,Other,Mumbai,Platinum,45-54
USR03827,0,14,1524217.13,108872.65214285713,7,0,6.142857142857143,36,Male,Delhi,Bronze,35-44
USR00604,100,6,279820.97,46636.82833333333,6,0,5.833333333333333,31,Female,Chennai,Platinum,25-34
USR00609,320,4,351850.82,87962.705,4,0,6.0,62,Male,Kolkata,Silver,55+
USR00481,443,9,257022.58000000002,28558.064444444448,6,1,5.0,37,Female,Bangalore,Platinum,35-44
USR04134,5,11,816580.89,74234.62636363636,6,0,4.090909090909091,49,Male,Pune,Gold,45-54
USR03424,134,6,494470.80000000005,82411.8,4,0,3.3333333333333335,35,Male,Delhi,Platinum,35-44
USR04265,212,7,665214.0199999999,95030.57428571428,7,1,3.857142857142857,38,Female,Kolkata,Silver,35-44
USR01790,70,9,750525.83,83391.75888888889,8,0,5.222222222222222,33,Other,Jaipur,Bronze,25-34
USR02319,27,4,617140.35,154285.0875,3,1,6.5,22,Other,Delhi,Gold,18-24
USR00378,216,10,508649.92999999993,50864.992999999995,6,1,4.8,37,Male,Bangalore,Gold,35-44
USR02645,472,2,208843.65,104421.825,2,1,5.5,62,Male,Hyderabad,Bronze,55+
USR00678,510,4,535604.1599999999,133901.03999999998,3,1,9.0,18,Male,Chennai,Silver,18-24
USR01577,858,1,96329.32,96329.32,1,1,8.0,48,Male,Hyderabad,Platinum,45-54
USR04487,16,6,509052.44999999995,84842.075,5,0,3.3333333333333335,64,Other,Jaipur,Bronze,55+
USR04323,22,9,859924.9400000002,95547.21555555558,6,1,4.111111111111111,40,Female,Pune,Platinum,35-44
USR04924,69,11,621192.6499999999,56472.05909090908,6,0,5.909090909090909,39,Female,Jaipur,Gold,35-44
USR01958,99,9,682544.75,75838.30555555556,5,0,5.666666666666667,31,Male,Delhi,Bronze,25-34
USR01202,82,10,663362.1,66336.20999999999,6,1,5.5,29,Other,Chennai,Gold,25-34
USR03771,143,7,648185.87,92597.98142857142,5,1,5.714285714285714,58,Female,Lucknow,Bronze,55+
USR04541,58,6,297576.61,49596.10166666666,4,0,6.833333333333333,30,Male,Jaipur,Silver,25-34
USR00938,258,5,901194.01,180238.802,4,0,5.8,46,Male,Chennai,Bronze,45-54
USR02815,317,5,223535.33,44707.066,4,0,6.8,19,Other,Pune,Bronze,18-24
USR00460,57,7,754494.5700000001,107784.93857142857,4,0,6.0,50,Female,Ahmedabad,Bronze,45-54
USR04900,94,10,726454.72,72645.472,8,1,5.5,55,Female,Kolkata,Silver,55+
USR00287,72,5,318456.04,63691.208,3,1,5.0,33,Female,Lucknow,Platinum,25-34
USR03530,84,7,561364.83,80194.97571428571,6,1,8.142857142857142,23,Other,Delhi,Silver,18-24
USR00283,155,5,391315.4,78263.08,3,0,3.8,47,Male,Hyderabad,Platinum,45-54
USR04005,126,5,726653.78,145330.756,4,0,6.8,63,Other,Delhi,Bronze,55+
USR04625,78,4,155617.29,38904.3225,4,1,7.0,29,Other,Bangalore,Platinum,25-34
USR04590,21,8,587210.98,73401.3725,5,1,6.875,31,Other,Hyderabad,Platinum,25-34
USR04677,94,4,667652.27,166913.0675,3,0,6.5,47,Female,Mumbai,Silver,45-54
USR00315,8,5,419806.66000000003,83961.33200000001,4,1,5.4,57,Male,Lucknow,Platinum,55+
USR02169,152,7,679319.43,97045.63285714286,4,1,6.714285714285714,30,Other,Chennai,Bronze,25-34
USR04251,136,6,523248.05,87208.00833333333,5,0,4.666666666666667,33,Female,Bangalore,Gold,25-34
USR00453,386,7,262029.35,37432.764285714286,5,0,5.714285714285714,65,Other,Hyderabad,Platinum,55+
USR00563,45,4,441214.83,110303.7075,3,0,8.25,48,Male,Ahmedabad,Platinum,45-54
USR04245,413,4,389051.86,97262.965,4,1,4.75,25,Female,Mumbai,Gold,25-34
USR00145,380,4,379118.11,94779.5275,4,0,5.75,37,Other,Lucknow,Gold,35-44
USR01588,154,6,580676.43,96779.40500000001,3,0,5.166666666666667,34,Other,Kolkata,Gold,25-34
USR00447,139,12,833661.4299999999,69471.78583333333,5,0,4.583333333333333,42,Male,Ahmedabad,Gold,35-44
USR02778,172,8,788847.77,98605.97125,5,0,5.125,58,Male,Hyderabad,Platinum,55+
USR00847,418,3,77234.03,25744.676666666666,3,1,4.333333333333333,63,Female,Delhi,Bronze,55+
USR02566,248,8,607882.3099999999,75985.28874999999,6,1,4.125,32,Female,Hyderabad,Platinum,25-34
USR00417,19,7,913149.7799999999,130449.96857142856,6,0,6.714285714285714,44,Other,Chennai,Platinum,35-44
USR01874,17,7,634174.3400000001,90596.3342857143,6,0,6.571428571428571,60,Male,Kolkata,Silver,55+
USR04663,136,12,774735.78,64561.315,7,0,3.9166666666666665,27,Other,Mumbai,Gold,25-34
USR03052,97,9,870792.37,96754.70777777777,6,1,5.333333333333333,53,Other,Ahmedabad,Gold,45-54
USR01182,446,7,612752.4199999999,87536.05999999998,6,0,6.142857142857143,29,Other,Mumbai,Platinum,25-34
USR03166,113,11,837609.6900000001,76146.33545454546,5,0,3.8181818181818183,29,Female,Chennai,Platinum,25-34
USR01361,47,7,332897.89,47556.84142857143,5,0,6.571428571428571,52,Male,Bangalore,Bronze,45-54
USR00466,128,5,507238.83999999997,101447.768,5,1,2.4,46,Female,Pune,Bronze,45-54
USR03599,100,7,766198.36,109456.90857142858,4,0,7.714285714285714,37,Other,Delhi,Bronze,35-44
USR02108,160,5,325496.01999999996,65099.20399999999,3,0,5.8,29,Female,Mumbai,Bronze,25-34
USR00891,347,10,632865.43,63286.543000000005,7,1,6.3,24,Male,Jaipur,Bronze,18-24
USR03426,39,11,736270.05,66933.64090909091,7,1,5.7272727272727275,48,Other,Lucknow,Gold,45-54
USR00204,85,8,717599.72,89699.965,5,1,4.875,33,Other,Kolkata,Silver,25-34
USR03916,14,10,1197852.6800000002,119785.26800000001,7,0,7.1,57,Female,Mumbai,Gold,55+
USR00202,429,7,399140.10000000003,57020.01428571429,4,0,5.142857142857143,39,Other,Jaipur,Platinum,35-44
USR03966,139,11,1350120.21,122738.20090909091,6,1,3.6363636363636362,58,Female,Lucknow,Gold,55+
USR00007,16,11,1115539.03,101412.6390909091,6,1,5.2727272727272725,27,Male,Hyderabad,Bronze,25-34
USR04770,462,6,736232.8400000001,122705.47333333334,5,1,4.333333333333333,23,Male,Kolkata,Bronze,18-24
USR02859,12,9,1563910.7599999998,173767.8622222222,7,1,6.333333333333333,38,Other,Jaipur,Gold,35-44
USR03709,77,5,593374.94,118674.98799999998,4,0,7.8,29,Male,Jaipur,Platinum,25-34
USR03965,304,4,437878.97000000003,109469.74250000001,2,0,4.25,62,Female,Mumbai,Bronze,55+
USR01690,48,5,458962.76,91792.552,4,0,6.6,51,Other,Chennai,Gold,45-54
USR03248,562,6,920326.7600000001,153387.79333333336,5,1,7.0,60,Male,Jaipur,Silver,55+
USR02651,650,3,214777.8,71592.59999999999,2,1,3.0,61,Female,Kolkata,Bronze,55+
