review_id,product_id,user_id,rating,review_text,review_date,helpful_votes,category
REV011265,PRD0047,USR01211,1,Fake product. Totally different from description.,2025-08-27,157,Home & Kitchen
REV011266,PRD0483,USR02327,5,Excellent product! Highly recommended.,2025-12-11,167,Fashion
REV011267,PRD0251,USR03249,2,Very disappointed. Not as shown in pictures.,2025-02-20,167,Electronics
REV011268,PRD0497,USR02033,4,Works perfectly. Exactly as described.,2026-03-02,8,Beauty
REV011269,PRD0002,USR00006,5,Top quality. Will buy again.,2024-04-08,108,Grocery
REV011270,PRD0476,USR00377,1,Worst product ever. Do not buy.,2024-10-11,199,Books
REV011271,PRD0069,USR03105,4,Amazing value for money. Love it!,2024-08-20,197,Fashion
REV011272,PRD0148,USR01271,5,Very fast delivery and great quality.,2025-10-14,78,Sports
REV011273,PRD0335,USR00232,5,Amazing value for money. Love it!,2025-09-09,95,Grocery
REV011274,PRD0436,USR01405,5,Works perfectly. Exactly as described.,2025-07-27,27,Fashion
REV011275,PRD0328,USR00158,1,Defective item received. No proper support.,2026-03-03,46,Home & Kitchen
REV011276,PRD0314,USR00150,5,Amazing value for money. Love it!,2025-04-04,12,Sports
REV011277,PRD0142,USR02903,1,Worst product ever. Do not buy.,2025-07-07,82,Sports
REV011278,PRD0124,USR03481,5,Top quality. Will buy again.,2024-04-20,101,Home & Kitchen
REV011279,PRD0244,USR04347,1,Pathetic quality. Waste of money.,2024-11-03,41,Grocery
REV011280,PRD0188,USR02588,4,Very fast delivery and great quality.,2024-06-02,83,Grocery
REV011281,PRD0192,USR02044,1,Defective item received. No proper support.,2024-06-25,25,Sports
REV011282,PRD0206,USR01240,5,Very fast delivery and great quality.,2024-09-07,126,Sports
REV011283,PRD0016,USR02785,3,Average experience. Delivery was okay.,2024-07-01,18,Sports
REV011284,PRD0372,USR02544,5,Top quality. Will buy again.,2024-10-10,50,Fashion
REV011285,PRD0418,USR04322,5,Excellent product! Highly recommended.,2026-01-17,199,Books
REV011286,PRD0378,USR04454,5,Excellent product! Highly recommended.,2025-02-16,71,Toys
REV011287,PRD0069,USR01134,5,Very fast delivery and great quality.,2024-07-08,4,Fashion
REV011288,PRD0212,USR01257,5,Best purchase I made this year.,2025-03-22,111,Books
REV011289,PRD0035,USR02027,5,Top quality. Will buy again.,2025-12-30,190,Grocery
REV011290,PRD0081,USR02332,5,Best purchase I made this year.,2026-02-01,16,Electronics
REV011291,PRD0161,USR03658,3,Decent. Could be better for the price.,2024-09-24,10,Beauty
REV011292,PRD0478,USR00449,3,Nothing special but works fine.,2024-06-16,87,Home & Kitchen
REV011293,PRD0276,USR02597,4,Very fast delivery and great quality.,2024-05-20,153,Toys
REV011294,PRD0451,USR00546,4,Top quality. Will buy again.,2024-10-29,101,Books
REV011295,PRD0149,USR02557,4,Excellent product! Highly recommended.,2024-04-27,43,Grocery
REV011296,PRD0126,USR00377,4,Amazing value for money. Love it!,2025-10-01,75,Sports
REV011297,PRD0218,USR03853,5,Top quality. Will buy again.,2026-02-28,118,Electronics
REV011298,PRD0023,USR04888,4,Top quality. Will buy again.,2024-09-11,57,Beauty
REV011299,PRD0330,USR02845,3,Nothing special but works fine.,2025-08-10,14,Electronics
REV011300,PRD0128,USR04476,4,Amazing value for money. Love it!,2024-11-23,156,Home & Kitchen
REV011301,PRD0137,USR04858,3,Average experience. Delivery was okay.,2024-12-27,33,Toys
REV011302,PRD0243,USR02379,4,Works perfectly. Exactly as described.,2025-03-17,173,Books
REV011303,PRD0228,USR02313,4,Best purchase I made this year.,2025-10-02,186,Toys
REV011304,PRD0460,USR03739,4,Very fast delivery and great quality.,2026-02-12,193,Sports
REV011305,PRD0483,USR03181,5,Very fast delivery and great quality.,2025-06-12,74,Fashion
REV011306,PRD0386,USR00628,3,Okay product. Average quality.,2025-11-05,155,Sports
REV011307,PRD0041,USR04681,4,Best purchase I made this year.,2024-04-07,158,Home & Kitchen
REV011308,PRD0060,USR00942,4,Excellent product! Highly recommended.,2024-07-25,45,Grocery
REV011309,PRD0034,USR00167,5,Very fast delivery and great quality.,2024-12-04,178,Beauty
REV011310,PRD0107,USR00197,5,Amazing value for money. Love it!,2024-04-14,140,Electronics
REV011311,PRD0334,USR03347,5,Top quality. Will buy again.,2024-09-25,110,Books
REV011312,PRD0303,USR04850,5,Works perfectly. Exactly as described.,2024-07-26,161,Home & Kitchen
REV011313,PRD0266,USR02582,3,Average experience. Delivery was okay.,2024-06-16,195,Beauty
REV011314,PRD0378,USR02127,4,Amazing value for money. Love it!,2025-05-23,114,Toys
REV011315,PRD0376,USR02821,4,Amazing value for money. Love it!,2025-07-09,79,Sports
REV011316,PRD0017,USR00109,5,Works perfectly. Exactly as described.,2026-01-21,29,Electronics
REV011317,PRD0426,USR04760,5,Very fast delivery and great quality.,2026-03-29,51,Home & Kitchen
REV011318,PRD0130,USR02689,5,Amazing value for money. Love it!,2024-07-12,119,Sports
REV011319,PRD0059,USR03455,3,Okay product. Average quality.,2026-02-18,38,Grocery
REV011320,PRD0375,USR02357,5,Very fast delivery and great quality.,2026-03-20,107,Sports
REV011321,PRD0249,USR02798,3,Okay product. Average quality.,2024-09-01,189,Grocery
REV011322,PRD0444,USR01046,2,Product stopped working after 2 days.,2026-03-20,118,Books
REV011323,PRD0100,USR01143,4,Excellent product! Highly recommended.,2024-12-24,4,Beauty
REV011324,PRD0346,USR04729,4,Very fast delivery and great quality.,2026-01-14,146,Grocery
REV011325,PRD0461,USR01734,5,Very fast delivery and great quality.,2025-10-24,114,Books
REV011326,PRD0409,USR04354,5,Excellent product! Highly recommended.,2025-12-10,36,Electronics
REV011327,PRD0172,USR00644,5,Excellent product! Highly recommended.,2025-12-14,174,Books
REV011328,PRD0500,USR00597,5,Best purchase I made this year.,2025-03-15,3,Beauty
REV011329,PRD0494,USR00050,5,Excellent product! Highly recommended.,2024-04-21,35,Electronics
REV011330,PRD0344,USR02191,5,Top quality. Will buy again.,2024-10-27,146,Electronics
REV011331,PRD0282,USR01624,4,Very fast delivery and great quality.,2025-02-19,99,Toys
REV011332,PRD0463,USR02424,2,Defective item received. No proper support.,2024-04-06,141,Books
REV011333,PRD0189,USR02329,3,Decent. Could be better for the price.,2025-04-21,98,Beauty
REV011334,PRD0237,USR00789,5,Excellent product! Highly recommended.,2025-06-08,79,Beauty
REV011335,PRD0089,USR04930,4,Best purchase I made this year.,2024-05-28,176,Beauty
REV011336,PRD0009,USR01023,3,Decent. Could be better for the price.,2025-02-17,40,Toys
REV011337,PRD0087,USR00154,4,Best purchase I made this year.,2025-09-29,144,Beauty
REV011338,PRD0002,USR02809,3,Okay product. Average quality.,2024-07-17,7,Grocery
REV011339,PRD0207,USR04953,4,Best purchase I made this year.,2024-09-25,171,Electronics
REV011340,PRD0342,USR01922,3,Average experience. Delivery was okay.,2024-05-08,18,Beauty
REV011341,PRD0261,USR02281,4,Top quality. Will buy again.,2026-03-04,91,Toys
REV011342,PRD0371,USR03236,3,Okay product. Average quality.,2024-10-09,87,Electronics
REV011343,PRD0494,USR02636,4,Top quality. Will buy again.,2024-09-11,172,Electronics
REV011344,PRD0119,USR04041,5,Best purchase I made this year.,2026-03-30,85,Home & Kitchen
REV011345,PRD0369,USR01961,4,Best purchase I made this year.,2024-06-12,95,Toys
REV011346,PRD0170,USR03017,5,Very fast delivery and great quality.,2025-10-02,92,Beauty
REV011347,PRD0470,USR03666,5,Amazing value for money. Love it!,2025-04-08,17,Electronics
REV011348,PRD0176,USR01479,4,Best purchase I made this year.,2024-08-17,58,Grocery
REV011349,PRD0389,USR02624,4,Amazing value for money. Love it!,2026-01-27,26,Toys
REV011350,PRD0294,USR02413,4,Best purchase I made this year.,2025-05-05,172,Fashion
REV011351,PRD0002,USR02538,5,Very fast delivery and great quality.,2025-09-03,158,Grocery
REV011352,PRD0017,USR03537,5,Amazing value for money. Love it!,2025-03-19,164,Electronics
REV011353,PRD0083,USR02560,4,Amazing value for money. Love it!,2024-06-12,164,Toys
REV011354,PRD0485,USR00792,2,Defective item received. No proper support.,2026-01-31,30,Books
REV011355,PRD0495,USR02595,5,Best purchase I made this year.,2025-01-14,180,Electronics
REV011356,PRD0273,USR04130,4,Works perfectly. Exactly as described.,2024-11-29,192,Books
REV011357,PRD0071,USR02393,2,Defective item received. No proper support.,2025-06-22,33,Books
REV011358,PRD0296,USR00802,5,Excellent product! Highly recommended.,2025-09-21,36,Home & Kitchen
REV011359,PRD0047,USR00137,5,Amazing value for money. Love it!,2024-07-23,95,Home & Kitchen
REV011360,PRD0207,USR02296,5,Amazing value for money. Love it!,2025-07-05,19,Electronics
REV011361,PRD0071,USR02453,3,Okay product. Average quality.,2024-12-28,93,Books
REV011362,PRD0378,USR03779,5,Excellent product! Highly recommended.,2026-03-13,91,Toys
REV011363,PRD0466,USR03969,5,Amazing value for money. Love it!,2024-06-19,155,Toys
REV011364,PRD0324,USR04596,1,Fake product. Totally different from description.,2025-08-30,97,Sports
REV011365,PRD0335,USR01906,5,Works perfectly. Exactly as described.,2025-05-23,39,Grocery
REV011366,PRD0341,USR03906,1,Fake product. Totally different from description.,2024-11-02,33,Electronics
REV011367,PRD0346,USR03856,5,Works perfectly. Exactly as described.,2025-05-30,1,Grocery
REV011368,PRD0315,USR00235,2,Product stopped working after 2 days.,2025-02-13,124,Beauty
REV011369,PRD0296,USR00417,3,Average experience. Delivery was okay.,2025-09-23,80,Home & Kitchen
REV011370,PRD0401,USR04664,5,Best purchase I made this year.,2025-05-09,198,Toys
REV011371,PRD0044,USR03471,5,Top quality. Will buy again.,2025-06-14,158,Grocery
REV011372,PRD0237,USR01675,4,Very fast delivery and great quality.,2025-10-09,135,Beauty
REV011373,PRD0242,USR02570,3,Okay product. Average quality.,2025-08-02,0,Sports
REV011374,PRD0012,USR02758,5,Best purchase I made this year.,2025-11-17,188,Toys
REV011375,PRD0441,USR03920,4,Amazing value for money. Love it!,2026-03-26,81,Books
REV011376,PRD0487,USR01407,5,Amazing value for money. Love it!,2025-12-07,181,Sports
REV011377,PRD0361,USR04018,4,Best purchase I made this year.,2025-05-20,69,Electronics
REV011378,PRD0363,USR02053,5,Excellent product! Highly recommended.,2024-11-25,143,Sports
REV011379,PRD0167,USR02003,4,Amazing value for money. Love it!,2026-03-11,190,Sports
REV011380,PRD0452,USR01666,5,Amazing value for money. Love it!,2024-07-18,24,Books
REV011381,PRD0158,USR01564,3,Decent. Could be better for the price.,2025-09-20,78,Beauty
REV011382,PRD0463,USR02026,2,Fake product. Totally different from description.,2024-07-31,174,Books
REV011383,PRD0266,USR01955,1,Fake product. Totally different from description.,2025-10-22,154,Beauty
REV011384,PRD0053,USR01890,4,Excellent product! Highly recommended.,2025-02-06,147,Grocery
REV011385,PRD0072,USR04630,5,Best purchase I made this year.,2025-09-04,188,Sports
REV011386,PRD0255,USR03440,3,Okay product. Average quality.,2025-07-04,164,Toys
REV011387,PRD0309,USR02827,1,Pathetic quality. Waste of money.,2024-07-12,3,Sports
REV011388,PRD0203,USR04577,5,Excellent product! Highly recommended.,2025-03-24,55,Beauty
REV011389,PRD0349,USR00968,5,Amazing value for money. Love it!,2024-08-15,149,Beauty
REV011390,PRD0011,USR03083,3,Nothing special but works fine.,2025-05-16,18,Sports
REV011391,PRD0053,USR00950,5,Top quality. Will buy again.,2025-05-04,128,Grocery
REV011392,PRD0064,USR00538,3,Average experience. Delivery was okay.,2026-03-07,81,Electronics
REV011393,PRD0084,USR02966,4,Works perfectly. Exactly as described.,2025-02-14,115,Beauty
REV011394,PRD0151,USR04673,5,Excellent product! Highly recommended.,2024-07-15,13,Electronics
REV011395,PRD0401,USR03154,5,Best purchase I made this year.,2025-04-23,35,Toys
REV011396,PRD0483,USR02718,4,Works perfectly. Exactly as described.,2025-05-24,78,Fashion
REV011397,PRD0012,USR04863,5,Top quality. Will buy again.,2024-11-23,116,Toys
REV011398,PRD0160,USR03562,5,Amazing value for money. Love it!,2025-02-12,149,Home & Kitchen
REV011399,PRD0134,USR00617,4,Best purchase I made this year.,2025-12-15,185,Beauty
REV011400,PRD0487,USR02314,5,Excellent product! Highly recommended.,2025-06-20,46,Sports
REV011401,PRD0369,USR04236,4,Works perfectly. Exactly as described.,2024-12-25,40,Toys
REV011402,PRD0302,USR01443,5,Very fast delivery and great quality.,2025-10-03,139,Fashion
REV011403,PRD0173,USR01023,5,Best purchase I made this year.,2024-09-20,43,Toys
REV011404,PRD0388,USR03159,4,Top quality. Will buy again.,2025-08-12,130,Beauty
REV011405,PRD0062,USR03543,4,Works perfectly. Exactly as described.,2024-12-29,63,Fashion
REV011406,PRD0397,USR03775,4,Works perfectly. Exactly as described.,2025-03-26,162,Books
REV011407,PRD0271,USR04419,5,Very fast delivery and great quality.,2025-10-19,92,Toys
REV011408,PRD0214,USR03935,2,Very disappointed. Not as shown in pictures.,2025-06-30,154,Home & Kitchen
REV011409,PRD0261,USR00733,4,Very fast delivery and great quality.,2024-05-10,87,Toys
REV011410,PRD0376,USR01493,4,Best purchase I made this year.,2024-06-13,123,Sports
REV011411,PRD0351,USR03688,5,Very fast delivery and great quality.,2024-06-03,18,Grocery
REV011412,PRD0203,USR01231,4,Amazing value for money. Love it!,2024-11-10,76,Beauty
REV011413,PRD0074,USR03481,1,Very disappointed. Not as shown in pictures.,2025-07-18,153,Home & Kitchen
REV011414,PRD0480,USR02410,1,Very disappointed. Not as shown in pictures.,2024-10-23,116,Electronics
REV011415,PRD0083,USR01363,5,Amazing value for money. Love it!,2024-06-09,82,Toys
REV011416,PRD0082,USR00169,5,Amazing value for money. Love it!,2025-09-10,70,Sports
REV011417,PRD0267,USR04708,4,Works perfectly. Exactly as described.,2024-07-24,116,Home & Kitchen
REV011418,PRD0093,USR01359,4,Very fast delivery and great quality.,2025-11-29,181,Toys
REV011419,PRD0250,USR03525,5,Best purchase I made this year.,2025-08-04,88,Beauty
REV011420,PRD0457,USR03532,4,Amazing value for money. Love it!,2024-05-05,67,Toys
REV011421,PRD0274,USR01843,5,Top quality. Will buy again.,2024-09-23,6,Home & Kitchen
REV011422,PRD0213,USR00156,4,Amazing value for money. Love it!,2025-08-04,102,Books
REV011423,PRD0099,USR02934,5,Top quality. Will buy again.,2024-09-26,26,Home & Kitchen
REV011424,PRD0463,USR03622,4,Works perfectly. Exactly as described.,2025-11-14,200,Books
REV011425,PRD0111,USR02055,4,Amazing value for money. Love it!,2026-03-01,69,Home & Kitchen
REV011426,PRD0213,USR04143,3,Decent. Could be better for the price.,2024-10-07,79,Books
REV011427,PRD0259,USR03086,4,Excellent product! Highly recommended.,2024-11-02,70,Fashion
REV011428,PRD0428,USR01097,4,Top quality. Will buy again.,2024-12-25,69,Beauty
REV011429,PRD0007,USR00213,4,Amazing value for money. Love it!,2025-03-28,67,Fashion
REV011430,PRD0402,USR01404,5,Works perfectly. Exactly as described.,2025-07-05,73,Sports
REV011431,PRD0241,USR00455,2,Worst product ever. Do not buy.,2025-08-12,63,Books
REV011432,PRD0237,USR00311,5,Amazing value for money. Love it!,2025-09-05,107,Beauty
REV011433,PRD0005,USR02239,4,Very fast delivery and great quality.,2024-08-16,113,Toys
REV011434,PRD0092,USR04633,1,Worst product ever. Do not buy.,2025-06-24,179,Sports
REV011435,PRD0319,USR01317,1,Defective item received. No proper support.,2024-11-22,79,Electronics
REV011436,PRD0124,USR01305,4,Very fast delivery and great quality.,2025-12-21,147,Home & Kitchen
REV011437,PRD0330,USR01918,4,Top quality. Will buy again.,2025-08-18,84,Electronics
REV011438,PRD0106,USR04982,5,Excellent product! Highly recommended.,2025-05-27,143,Toys
REV011439,PRD0490,USR03488,5,Top quality. Will buy again.,2025-07-28,182,Sports
REV011440,PRD0089,USR00421,1,Pathetic quality. Waste of money.,2024-06-25,50,Beauty
REV011441,PRD0363,USR03040,4,Excellent product! Highly recommended.,2026-03-28,20,Sports
REV011442,PRD0285,USR03174,2,Fake product. Totally different from description.,2025-09-17,32,Fashion
REV011443,PRD0235,USR03580,5,Very fast delivery and great quality.,2025-04-24,120,Electronics
REV011444,PRD0408,USR00005,3,Okay product. Average quality.,2026-02-22,84,Books
REV011445,PRD0446,USR02192,2,Worst product ever. Do not buy.,2024-11-27,27,Sports
REV011446,PRD0175,USR03996,5,Top quality. Will buy again.,2025-06-19,148,Grocery
REV011447,PRD0067,USR04394,5,Best purchase I made this year.,2025-11-10,185,Beauty
REV011448,PRD0358,USR00088,5,Works perfectly. Exactly as described.,2024-05-02,69,Electronics
REV011449,PRD0167,USR04552,3,Average experience. Delivery was okay.,2025-10-21,4,Sports
REV011450,PRD0231,USR04789,3,Nothing special but works fine.,2024-05-26,176,Toys
REV011451,PRD0103,USR01668,5,Amazing value for money. Love it!,2025-10-27,196,Toys
REV011452,PRD0043,USR01262,4,Best purchase I made this year.,2024-05-13,44,Home & Kitchen
REV011453,PRD0005,USR00263,4,Works perfectly. Exactly as described.,2025-06-03,135,Toys
REV011454,PRD0180,USR01060,4,Best purchase I made this year.,2024-08-03,112,Electronics
REV011455,PRD0463,USR01707,5,Very fast delivery and great quality.,2024-05-30,22,Books
REV011456,PRD0450,USR00998,3,Decent. Could be better for the price.,2025-06-04,191,Books
REV011457,PRD0044,USR00372,5,Amazing value for money. Love it!,2025-01-17,124,Grocery
REV011458,PRD0173,USR03705,2,Product stopped working after 2 days.,2026-02-14,131,Toys
REV011459,PRD0126,USR00219,5,Works perfectly. Exactly as described.,2026-03-24,115,Sports
REV011460,PRD0138,USR00336,5,Best purchase I made this year.,2025-08-22,47,Home & Kitchen
REV011461,PRD0167,USR02719,5,Very fast delivery and great quality.,2024-12-15,186,Sports
REV011462,PRD0095,USR01507,5,Top quality. Will buy again.,2025-08-28,27,Fashion
REV011463,PRD0327,USR03339,4,Excellent product! Highly recommended.,2025-09-24,139,Electronics
REV011464,PRD0452,USR03373,3,Nothing special but works fine.,2024-10-13,76,Books
REV011465,PRD0276,USR01464,1,Pathetic quality. Waste of money.,2025-08-12,67,Toys
REV011466,PRD0131,USR04025,5,Very fast delivery and great quality.,2024-05-01,20,Home & Kitchen
REV011467,PRD0097,USR04812,5,Works perfectly. Exactly as described.,2026-01-30,188,Home & Kitchen
REV011468,PRD0092,USR01350,5,Works perfectly. Exactly as described.,2024-10-17,194,Sports
REV011469,PRD0147,USR03122,4,Best purchase I made this year.,2025-07-16,115,Home & Kitchen
REV011470,PRD0400,USR02660,1,Very disappointed. Not as shown in pictures.,2025-05-15,158,Books
REV011471,PRD0015,USR03496,5,Very fast delivery and great quality.,2025-01-25,177,Fashion
REV011472,PRD0260,USR03325,1,Product stopped working after 2 days.,2024-05-20,97,Sports
REV011473,PRD0397,USR01156,3,Decent. Could be better for the price.,2025-03-21,113,Books
REV011474,PRD0118,USR03629,5,Very fast delivery and great quality.,2025-06-08,92,Fashion
REV011475,PRD0116,USR04220,5,Best purchase I made this year.,2024-09-15,153,Beauty
REV011476,PRD0102,USR00084,2,Worst product ever. Do not buy.,2024-12-10,148,Beauty
REV011477,PRD0337,USR02571,4,Works perfectly. Exactly as described.,2024-12-06,43,Electronics
REV011478,PRD0303,USR01079,2,Worst product ever. Do not buy.,2025-03-08,24,Home & Kitchen
REV011479,PRD0115,USR04152,5,Best purchase I made this year.,2025-02-26,52,Toys
REV011480,PRD0351,USR02175,3,Okay product. Average quality.,2024-12-24,43,Grocery
REV011481,PRD0340,USR03753,3,Okay product. Average quality.,2024-04-11,110,Beauty
REV011482,PRD0135,USR00336,1,Very disappointed. Not as shown in pictures.,2025-05-15,10,Electronics
REV011483,PRD0495,USR00329,3,Decent. Could be better for the price.,2025-01-02,187,Electronics
REV011484,PRD0237,USR01434,4,Very fast delivery and great quality.,2026-02-11,86,Beauty
REV011485,PRD0497,USR02659,5,Excellent product! Highly recommended.,2025-06-17,187,Beauty
REV011486,PRD0417,USR03590,4,Excellent product! Highly recommended.,2025-05-05,184,Fashion
REV011487,PRD0155,USR00475,3,Decent. Could be better for the price.,2024-04-07,35,Electronics
REV011488,PRD0460,USR02131,4,Excellent product! Highly recommended.,2025-06-20,64,Sports
REV011489,PRD0466,USR02592,5,Top quality. Will buy again.,2025-09-25,169,Toys
REV011490,PRD0352,USR00574,4,Top quality. Will buy again.,2025-01-22,10,Sports
REV011491,PRD0134,USR02981,5,Excellent product! Highly recommended.,2024-09-25,126,Beauty
REV011492,PRD0266,USR04180,2,Very disappointed. Not as shown in pictures.,2024-11-14,130,Beauty
REV011493,PRD0248,USR02632,2,Fake product. Totally different from description.,2024-08-27,88,Sports
REV011494,PRD0092,USR04726,5,Best purchase I made this year.,2025-01-08,169,Sports
REV011495,PRD0360,USR01433,5,Works perfectly. Exactly as described.,2024-09-29,121,Books
REV011496,PRD0385,USR03996,4,Best purchase I made this year.,2024-08-11,142,Toys
REV011497,PRD0104,USR02163,5,Top quality. Will buy again.,2026-03-18,84,Toys
REV011498,PRD0008,USR00766,3,Okay product. Average quality.,2025-04-14,71,Beauty
REV011499,PRD0251,USR03869,4,Top quality. Will buy again.,2025-05-21,181,Electronics
REV011500,PRD0017,USR00511,4,Works perfectly. Exactly as described.,2025-10-13,30,Electronics
REV011501,PRD0445,USR03941,4,Excellent product! Highly recommended.,2025-05-04,104,Toys
REV011502,PRD0159,USR04851,5,Best purchase I made this year.,2025-08-26,7,Electronics
REV011503,PRD0351,USR02762,4,Works perfectly. Exactly as described.,2025-11-06,96,Grocery
REV011504,PRD0215,USR00207,4,Best purchase I made this year.,2025-11-24,166,Books
REV011505,PRD0202,USR04021,2,Fake product. Totally different from description.,2025-09-19,158,Grocery
REV011506,PRD0183,USR04996,5,Works perfectly. Exactly as described.,2025-01-27,65,Fashion
REV011507,PRD0069,USR04630,5,Excellent product! Highly recommended.,2024-12-30,52,Fashion
REV011508,PRD0494,USR02475,2,Worst product ever. Do not buy.,2024-06-22,140,Electronics
REV011509,PRD0080,USR00640,4,Very fast delivery and great quality.,2024-12-23,69,Electronics
REV011510,PRD0389,USR01763,4,Very fast delivery and great quality.,2025-09-24,22,Toys
REV011511,PRD0070,USR03445,5,Very fast delivery and great quality.,2024-08-10,146,Fashion
REV011512,PRD0325,USR02125,4,Excellent product! Highly recommended.,2024-11-27,129,Beauty
REV011513,PRD0167,USR01947,4,Amazing value for money. Love it!,2025-10-11,8,Sports
REV011514,PRD0068,USR02941,5,Top quality. Will buy again.,2024-11-21,153,Beauty
REV011515,PRD0122,USR01534,5,Best purchase I made this year.,2025-05-23,49,Grocery
REV011516,PRD0261,USR02746,4,Very fast delivery and great quality.,2026-03-07,200,Toys
REV011517,PRD0013,USR03007,3,Average experience. Delivery was okay.,2024-10-10,107,Beauty
REV011518,PRD0096,USR01843,3,Nothing special but works fine.,2025-02-05,48,Books
REV011519,PRD0097,USR02770,5,Best purchase I made this year.,2024-04-23,85,Home & Kitchen
REV011520,PRD0401,USR03671,5,Very fast delivery and great quality.,2025-09-17,49,Toys
REV011521,PRD0167,USR00538,4,Best purchase I made this year.,2025-05-03,165,Sports
REV011522,PRD0411,USR00926,4,Best purchase I made this year.,2024-10-23,104,Electronics
REV011523,PRD0134,USR00920,4,Best purchase I made this year.,2025-12-04,165,Beauty
REV011524,PRD0397,USR04573,5,Works perfectly. Exactly as described.,2025-01-22,83,Books
REV011525,PRD0163,USR03543,3,Okay product. Average quality.,2024-09-02,184,Toys
REV011526,PRD0437,USR02876,4,Top quality. Will buy again.,2024-09-27,74,Grocery
REV011527,PRD0452,USR03867,5,Excellent product! Highly recommended.,2025-04-26,52,Books
REV011528,PRD0284,USR04005,5,Top quality. Will buy again.,2026-02-04,163,Home & Kitchen
REV011529,PRD0238,USR00292,5,Top quality. Will buy again.,2025-02-11,112,Toys
REV011530,PRD0309,USR00206,5,Works perfectly. Exactly as described.,2025-11-20,58,Sports
REV011531,PRD0206,USR02438,4,Works perfectly. Exactly as described.,2024-07-02,190,Sports
REV011532,PRD0233,USR03329,5,Best purchase I made this year.,2025-10-16,74,Fashion
REV011533,PRD0283,USR00212,1,Product stopped working after 2 days.,2025-10-29,176,Books
REV011534,PRD0186,USR01449,5,Top quality. Will buy again.,2024-10-21,61,Fashion
REV011535,PRD0075,USR04543,3,Average experience. Delivery was okay.,2024-12-12,77,Toys
REV011536,PRD0455,USR03582,3,Decent. Could be better for the price.,2026-03-23,45,Grocery
REV011537,PRD0488,USR01441,5,Works perfectly. Exactly as described.,2024-05-08,131,Toys
REV011538,PRD0232,USR03308,1,Fake product. Totally different from description.,2025-02-19,6,Grocery
REV011539,PRD0133,USR01752,5,Best purchase I made this year.,2025-08-16,47,Electronics
REV011540,PRD0474,USR02254,5,Very fast delivery and great quality.,2024-07-29,23,Beauty
REV011541,PRD0301,USR00808,5,Amazing value for money. Love it!,2025-06-18,199,Fashion
REV011542,PRD0169,USR02329,5,Works perfectly. Exactly as described.,2025-06-18,24,Sports
REV011543,PRD0311,USR01550,5,Works perfectly. Exactly as described.,2025-09-20,192,Toys
REV011544,PRD0196,USR03507,2,Defective item received. No proper support.,2025-01-29,34,Toys
REV011545,PRD0396,USR00580,4,Excellent product! Highly recommended.,2026-03-01,180,Sports
REV011546,PRD0448,USR02087,5,Amazing value for money. Love it!,2025-05-06,96,Toys
REV011547,PRD0372,USR02626,4,Amazing value for money. Love it!,2024-12-16,76,Fashion
REV011548,PRD0286,USR03407,4,Best purchase I made this year.,2024-10-16,178,Sports
REV011549,PRD0111,USR02630,4,Best purchase I made this year.,2025-11-30,175,Home & Kitchen
REV011550,PRD0322,USR01224,3,Decent. Could be better for the price.,2025-01-02,49,Grocery
REV011551,PRD0406,USR00434,5,Excellent product! Highly recommended.,2024-08-01,60,Books
REV011552,PRD0280,USR00057,4,Very fast delivery and great quality.,2025-02-27,126,Grocery
REV011553,PRD0257,USR02079,5,Very fast delivery and great quality.,2025-03-23,192,Home & Kitchen
REV011554,PRD0132,USR01155,3,Decent. Could be better for the price.,2025-09-25,115,Toys
REV011555,PRD0304,USR02239,1,Worst product ever. Do not buy.,2025-04-19,46,Fashion
REV011556,PRD0472,USR00927,5,Very fast delivery and great quality.,2025-01-04,96,Fashion
REV011557,PRD0368,USR03271,5,Amazing value for money. Love it!,2024-07-07,195,Beauty
REV011558,PRD0336,USR03642,5,Works perfectly. Exactly as described.,2025-02-01,192,Grocery
REV011559,PRD0042,USR01706,2,Fake product. Totally different from description.,2024-06-07,143,Toys
REV011560,PRD0143,USR04741,5,Best purchase I made this year.,2025-03-28,163,Books
REV011561,PRD0121,USR02483,5,Amazing value for money. Love it!,2025-11-17,181,Electronics
REV011562,PRD0021,USR02702,5,Amazing value for money. Love it!,2025-11-23,180,Toys
REV011563,PRD0238,USR04956,3,Decent. Could be better for the price.,2024-12-13,108,Toys
REV011564,PRD0485,USR02873,2,Defective item received. No proper support.,2024-09-18,184,Books
REV011565,PRD0242,USR01695,5,Very fast delivery and great quality.,2025-08-29,177,Sports
REV011566,PRD0457,USR02322,3,Decent. Could be better for the price.,2024-04-16,15,Toys
REV011567,PRD0308,USR00651,4,Works perfectly. Exactly as described.,2025-11-03,166,Fashion
REV011568,PRD0075,USR01730,5,Very fast delivery and great quality.,2026-01-17,33,Toys
REV011569,PRD0454,USR02162,1,Product stopped working after 2 days.,2024-04-26,170,Home & Kitchen
REV011570,PRD0414,USR04637,5,Works perfectly. Exactly as described.,2024-06-29,109,Toys
REV011571,PRD0415,USR04073,4,Excellent product! Highly recommended.,2024-12-01,26,Books
REV011572,PRD0410,USR02952,4,Amazing value for money. Love it!,2024-11-02,61,Toys
REV011573,PRD0410,USR03552,3,Nothing special but works fine.,2025-01-08,5,Toys
REV011574,PRD0162,USR01712,5,Top quality. Will buy again.,2024-10-12,61,Grocery
REV011575,PRD0246,USR02882,3,Nothing special but works fine.,2025-01-25,62,Books
