review_id,product_id,rating,review_text,sentiment_label,helpful_votes,review_length,category
REV013680,PRD0394,3,Nothing special but works fine.,Neutral,84,31,Books
REV013681,PRD0140,4,Top quality. Will buy again.,Positive,200,28,Grocery
REV013682,PRD0320,4,Top quality. Will buy again.,Positive,89,28,Grocery
REV013683,PRD0010,4,Very fast delivery and great quality.,Positive,130,37,Books
REV013684,PRD0368,4,Best purchase I made this year.,Positive,124,31,Beauty
REV013685,PRD0478,4,Works perfectly. Exactly as described.,Positive,61,38,Home & Kitchen
REV013686,PRD0086,5,Excellent product! Highly recommended.,Positive,157,38,Beauty
REV013687,PRD0458,4,Top quality. Will buy again.,Positive,12,28,Electronics
REV013688,PRD0151,3,Decent. Could be better for the price.,Neutral,39,38,Electronics
REV013689,PRD0072,4,Very fast delivery and great quality.,Positive,177,37,Sports
REV013690,PRD0008,4,Works perfectly. Exactly as described.,Positive,122,38,Beauty
REV013691,PRD0063,3,Okay product. Average quality.,Neutral,145,30,Sports
REV013692,PRD0496,4,Amazing value for money. Love it!,Positive,82,33,Beauty
REV013693,PRD0479,4,Works perfectly. Exactly as described.,Positive,122,38,Books
REV013694,PRD0078,4,Amazing value for money. Love it!,Positive,135,33,Toys
REV013695,PRD0165,5,Very fast delivery and great quality.,Positive,96,37,Sports
REV013696,PRD0425,1,Fake product. Totally different from description.,Negative,65,49,Grocery
REV013697,PRD0060,3,Decent. Could be better for the price.,Neutral,6,38,Grocery
REV013698,PRD0477,5,Top quality. Will buy again.,Positive,1,28,Beauty
REV013699,PRD0344,5,Top quality. Will buy again.,Positive,29,28,Electronics
REV013700,PRD0177,5,Top quality. Will buy again.,Positive,109,28,Fashion
REV013701,PRD0060,5,Best purchase I made this year.,Positive,85,31,Grocery
REV013702,PRD0409,5,Amazing value for money. Love it!,Positive,175,33,Electronics
REV013703,PRD0180,5,Very fast delivery and great quality.,Positive,167,37,Electronics
REV013704,PRD0343,5,Works perfectly. Exactly as described.,Positive,31,38,Fashion
REV013705,PRD0018,5,Excellent product! Highly recommended.,Positive,131,38,Home & Kitchen
REV013706,PRD0260,5,Excellent product! Highly recommended.,Positive,29,38,Sports
REV013707,PRD0309,4,Amazing value for money. Love it!,Positive,149,33,Sports
REV013708,PRD0297,2,Product stopped working after 2 days.,Negative,114,37,Fashion
REV013709,PRD0010,4,Amazing value for money. Love it!,Positive,92,33,Books
REV013710,PRD0293,4,Works perfectly. Exactly as described.,Positive,51,38,Electronics
REV013711,PRD0278,5,Very fast delivery and great quality.,Positive,19,37,Fashion
REV013712,PRD0054,4,Works perfectly. Exactly as described.,Positive,74,38,Toys
REV013713,PRD0065,2,Defective item received. No proper support.,Negative,155,43,Books
REV013714,PRD0006,1,Product stopped working after 2 days.,Negative,160,37,Electronics
REV013715,PRD0185,5,Amazing value for money. Love it!,Positive,129,33,Toys
REV013716,PRD0031,3,Okay product. Average quality.,Neutral,163,30,Grocery
REV013717,PRD0466,5,Top quality. Will buy again.,Positive,176,28,Toys
REV013718,PRD0304,4,Works perfectly. Exactly as described.,Positive,121,38,Fashion
REV013719,PRD0399,5,Works perfectly. Exactly as described.,Positive,79,38,Sports
REV013720,PRD0189,5,Excellent product! Highly recommended.,Positive,114,38,Beauty
REV013721,PRD0012,5,Works perfectly. Exactly as described.,Positive,15,38,Toys
REV013722,PRD0070,5,Very fast delivery and great quality.,Positive,141,37,Fashion
REV013723,PRD0421,3,Average experience. Delivery was okay.,Neutral,93,38,Toys
REV013724,PRD0239,5,Very fast delivery and great quality.,Positive,185,37,Beauty
REV013725,PRD0215,3,Nothing special but works fine.,Neutral,148,31,Books
REV013726,PRD0112,3,Decent. Could be better for the price.,Neutral,63,38,Grocery
REV013727,PRD0419,5,Very fast delivery and great quality.,Positive,77,37,Home & Kitchen
REV013728,PRD0255,2,Defective item received. No proper support.,Negative,3,43,Toys
REV013729,PRD0389,4,Works perfectly. Exactly as described.,Positive,137,38,Toys
REV013730,PRD0425,4,Excellent product! Highly recommended.,Positive,108,38,Grocery
REV013731,PRD0053,5,Amazing value for money. Love it!,Positive,79,33,Grocery
REV013732,PRD0016,3,Average experience. Delivery was okay.,Neutral,110,38,Sports
REV013733,PRD0366,4,Top quality. Will buy again.,Positive,175,28,Grocery
REV013734,PRD0486,3,Okay product. Average quality.,Neutral,149,30,Toys
REV013735,PRD0446,4,Very fast delivery and great quality.,Positive,71,37,Sports
REV013736,PRD0076,3,Nothing special but works fine.,Neutral,199,31,Toys
REV013737,PRD0323,1,Fake product. Totally different from description.,Negative,9,49,Home & Kitchen
REV013738,PRD0391,4,Best purchase I made this year.,Positive,98,31,Fashion
REV013739,PRD0172,5,Best purchase I made this year.,Positive,164,31,Books
REV013740,PRD0197,4,Amazing value for money. Love it!,Positive,38,33,Electronics
REV013741,PRD0034,4,Top quality. Will buy again.,Positive,183,28,Beauty
REV013742,PRD0100,4,Best purchase I made this year.,Positive,192,31,Beauty
REV013743,PRD0245,5,Excellent product! Highly recommended.,Positive,86,38,Beauty
REV013744,PRD0297,4,Best purchase I made this year.,Positive,75,31,Fashion
REV013745,PRD0218,5,Very fast delivery and great quality.,Positive,186,37,Electronics
REV013746,PRD0328,5,Excellent product! Highly recommended.,Positive,177,38,Home & Kitchen
REV013747,PRD0137,5,Very fast delivery and great quality.,Positive,182,37,Toys
REV013748,PRD0221,5,Best purchase I made this year.,Positive,104,31,Grocery
REV013749,PRD0376,1,Worst product ever. Do not buy.,Negative,68,31,Sports
REV013750,PRD0347,5,Amazing value for money. Love it!,Positive,44,33,Home & Kitchen
REV013751,PRD0273,4,Top quality. Will buy again.,Positive,78,28,Books
REV013752,PRD0297,3,Average experience. Delivery was okay.,Neutral,28,38,Fashion
REV013753,PRD0245,5,Excellent product! Highly recommended.,Positive,197,38,Beauty
REV013754,PRD0070,4,Top quality. Will buy again.,Positive,52,28,Fashion
REV013755,PRD0276,1,Worst product ever. Do not buy.,Negative,46,31,Toys
REV013756,PRD0266,4,Top quality. Will buy again.,Positive,0,28,Beauty
REV013757,PRD0109,5,Best purchase I made this year.,Positive,181,31,Beauty
REV013758,PRD0064,3,Nothing special but works fine.,Neutral,185,31,Electronics
REV013759,PRD0308,1,Pathetic quality. Waste of money.,Negative,28,33,Fashion
REV013760,PRD0167,1,Pathetic quality. Waste of money.,Negative,103,33,Sports
REV013761,PRD0155,3,Okay product. Average quality.,Neutral,10,30,Electronics
REV013762,PRD0115,4,Best purchase I made this year.,Positive,77,31,Toys
REV013763,PRD0368,5,Excellent product! Highly recommended.,Positive,72,38,Beauty
REV013764,PRD0450,5,Top quality. Will buy again.,Positive,8,28,Books
REV013765,PRD0173,1,Product stopped working after 2 days.,Negative,193,37,Toys
REV013766,PRD0178,3,Okay product. Average quality.,Neutral,65,30,Books
REV013767,PRD0397,5,Very fast delivery and great quality.,Positive,190,37,Books
REV013768,PRD0149,5,Best purchase I made this year.,Positive,81,31,Grocery
REV013769,PRD0233,3,Average experience. Delivery was okay.,Neutral,156,38,Fashion
REV013770,PRD0377,5,Very fast delivery and great quality.,Positive,8,37,Books
REV013771,PRD0230,5,Best purchase I made this year.,Positive,17,31,Books
REV013772,PRD0219,3,Nothing special but works fine.,Neutral,13,31,Sports
REV013773,PRD0034,1,Very disappointed. Not as shown in pictures.,Negative,116,44,Beauty
REV013774,PRD0014,4,Excellent product! Highly recommended.,Positive,120,38,Sports
REV013775,PRD0124,4,Excellent product! Highly recommended.,Positive,138,38,Home & Kitchen
REV013776,PRD0124,4,Amazing value for money. Love it!,Positive,54,33,Home & Kitchen
REV013777,PRD0247,4,Very fast delivery and great quality.,Positive,4,37,Grocery
REV013778,PRD0316,4,Works perfectly. Exactly as described.,Positive,187,38,Sports
REV013779,PRD0427,5,Top quality. Will buy again.,Positive,5,28,Grocery
REV013780,PRD0165,2,Very disappointed. Not as shown in pictures.,Negative,41,44,Sports
REV013781,PRD0135,5,Very fast delivery and great quality.,Positive,118,37,Electronics
REV013782,PRD0246,4,Very fast delivery and great quality.,Positive,87,37,Books
REV013783,PRD0171,3,Average experience. Delivery was okay.,Neutral,46,38,Grocery
REV013784,PRD0091,4,Very fast delivery and great quality.,Positive,71,37,Beauty
REV013785,PRD0326,4,Very fast delivery and great quality.,Positive,3,37,Fashion
REV013786,PRD0458,5,Best purchase I made this year.,Positive,97,31,Electronics
REV013787,PRD0486,5,Amazing value for money. Love it!,Positive,39,33,Toys
REV013788,PRD0321,5,Best purchase I made this year.,Positive,57,31,Electronics
REV013789,PRD0409,5,Excellent product! Highly recommended.,Positive,174,38,Electronics
REV013790,PRD0056,5,Excellent product! Highly recommended.,Positive,13,38,Electronics
REV013791,PRD0217,4,Very fast delivery and great quality.,Positive,145,37,Beauty
REV013792,PRD0140,5,Excellent product! Highly recommended.,Positive,118,38,Grocery
REV013793,PRD0019,4,Best purchase I made this year.,Positive,17,31,Electronics
REV013794,PRD0150,4,Best purchase I made this year.,Positive,76,31,Grocery
REV013795,PRD0162,5,Works perfectly. Exactly as described.,Positive,134,38,Grocery
REV013796,PRD0137,5,Top quality. Will buy again.,Positive,95,28,Toys
REV013797,PRD0085,1,Pathetic quality. Waste of money.,Negative,135,33,Toys
REV013798,PRD0064,3,Okay product. Average quality.,Neutral,56,30,Electronics
REV013799,PRD0402,5,Excellent product! Highly recommended.,Positive,10,38,Sports
REV013800,PRD0481,2,Defective item received. No proper support.,Negative,55,43,Sports
REV013801,PRD0139,5,Excellent product! Highly recommended.,Positive,39,38,Beauty
REV013802,PRD0353,4,Works perfectly. Exactly as described.,Positive,134,38,Home & Kitchen
REV013803,PRD0170,3,Average experience. Delivery was okay.,Neutral,115,38,Beauty
REV013804,PRD0147,5,Works perfectly. Exactly as described.,Positive,102,38,Home & Kitchen
REV013805,PRD0256,4,Very fast delivery and great quality.,Positive,36,37,Home & Kitchen
REV013806,PRD0377,5,Excellent product! Highly recommended.,Positive,197,38,Books
REV013807,PRD0425,5,Best purchase I made this year.,Positive,64,31,Grocery
REV013808,PRD0390,4,Best purchase I made this year.,Positive,126,31,Books
REV013809,PRD0005,4,Top quality. Will buy again.,Positive,119,28,Toys
REV013810,PRD0367,2,Very disappointed. Not as shown in pictures.,Negative,114,44,Sports
REV013811,PRD0432,5,Excellent product! Highly recommended.,Positive,141,38,Grocery
REV013812,PRD0012,5,Works perfectly. Exactly as described.,Positive,180,38,Toys
REV013813,PRD0219,5,Very fast delivery and great quality.,Positive,55,37,Sports
REV013814,PRD0179,4,Excellent product! Highly recommended.,Positive,96,38,Toys
REV013815,PRD0416,5,Amazing value for money. Love it!,Positive,187,33,Electronics
REV013816,PRD0220,3,Okay product. Average quality.,Neutral,162,30,Sports
REV013817,PRD0160,4,Best purchase I made this year.,Positive,74,31,Home & Kitchen
REV013818,PRD0476,1,Worst product ever. Do not buy.,Negative,14,31,Books
REV013819,PRD0181,5,Best purchase I made this year.,Positive,90,31,Toys
REV013820,PRD0350,5,Amazing value for money. Love it!,Positive,187,33,Toys
REV013821,PRD0008,4,Best purchase I made this year.,Positive,171,31,Beauty
REV013822,PRD0174,5,Works perfectly. Exactly as described.,Positive,200,38,Fashion
REV013823,PRD0298,5,Very fast delivery and great quality.,Positive,91,37,Books
REV013824,PRD0001,4,Top quality. Will buy again.,Positive,157,28,Grocery
REV013825,PRD0142,4,Works perfectly. Exactly as described.,Positive,178,38,Sports
REV013826,PRD0327,4,Top quality. Will buy again.,Positive,128,28,Electronics
REV013827,PRD0391,4,Works perfectly. Exactly as described.,Positive,62,38,Fashion
REV013828,PRD0403,5,Excellent product! Highly recommended.,Positive,19,38,Sports
REV013829,PRD0335,5,Excellent product! Highly recommended.,Positive,174,38,Grocery
REV013830,PRD0049,3,Okay product. Average quality.,Neutral,35,30,Books
REV013831,PRD0189,5,Works perfectly. Exactly as described.,Positive,58,38,Beauty
REV013832,PRD0085,4,Excellent product! Highly recommended.,Positive,20,38,Toys
REV013833,PRD0478,1,Pathetic quality. Waste of money.,Negative,74,33,Home & Kitchen
REV013834,PRD0445,4,Amazing value for money. Love it!,Positive,107,33,Toys
REV013835,PRD0123,4,Best purchase I made this year.,Positive,158,31,Home & Kitchen
REV013836,PRD0209,1,Defective item received. No proper support.,Negative,139,43,Electronics
REV013837,PRD0273,2,Product stopped working after 2 days.,Negative,89,37,Books
REV013838,PRD0468,4,Works perfectly. Exactly as described.,Positive,143,38,Home & Kitchen
REV013839,PRD0236,3,Okay product. Average quality.,Neutral,99,30,Fashion
REV013840,PRD0263,1,Defective item received. No proper support.,Negative,36,43,Sports
REV013841,PRD0494,4,Top quality. Will buy again.,Positive,129,28,Electronics
REV013842,PRD0386,5,Amazing value for money. Love it!,Positive,104,33,Sports
REV013843,PRD0344,4,Best purchase I made this year.,Positive,69,31,Electronics
REV013844,PRD0339,2,Fake product. Totally different from description.,Negative,154,49,Electronics
REV013845,PRD0282,3,Average experience. Delivery was okay.,Neutral,27,38,Toys
REV013846,PRD0350,5,Top quality. Will buy again.,Positive,192,28,Toys
REV013847,PRD0347,5,Top quality. Will buy again.,Positive,88,28,Home & Kitchen
REV013848,PRD0331,2,Defective item received. No proper support.,Negative,29,43,Beauty
REV013849,PRD0066,5,Works perfectly. Exactly as described.,Positive,4,38,Fashion
REV013850,PRD0274,3,Decent. Could be better for the price.,Neutral,34,38,Home & Kitchen
REV013851,PRD0259,4,Amazing value for money. Love it!,Positive,38,33,Fashion
REV013852,PRD0418,5,Top quality. Will buy again.,Positive,4,28,Books
REV013853,PRD0107,5,Top quality. Will buy again.,Positive,8,28,Electronics
REV013854,PRD0026,5,Very fast delivery and great quality.,Positive,32,37,Electronics
REV013855,PRD0472,5,Best purchase I made this year.,Positive,66,31,Fashion
REV013856,PRD0058,5,Works perfectly. Exactly as described.,Positive,103,38,Sports
REV013857,PRD0091,5,Amazing value for money. Love it!,Positive,192,33,Beauty
REV013858,PRD0432,4,Amazing value for money. Love it!,Positive,73,33,Grocery
REV013859,PRD0174,5,Best purchase I made this year.,Positive,158,31,Fashion
REV013860,PRD0464,4,Very fast delivery and great quality.,Positive,151,37,Toys
REV013861,PRD0375,5,Works perfectly. Exactly as described.,Positive,148,38,Sports
REV013862,PRD0090,4,Works perfectly. Exactly as described.,Positive,61,38,Toys
REV013863,PRD0309,4,Excellent product! Highly recommended.,Positive,131,38,Sports
REV013864,PRD0012,3,Average experience. Delivery was okay.,Neutral,90,38,Toys
REV013865,PRD0096,3,Decent. Could be better for the price.,Neutral,11,38,Books
REV013866,PRD0179,4,Excellent product! Highly recommended.,Positive,80,38,Toys
REV013867,PRD0335,4,Top quality. Will buy again.,Positive,173,28,Grocery
REV013868,PRD0476,4,Excellent product! Highly recommended.,Positive,102,38,Books
REV013869,PRD0328,5,Works perfectly. Exactly as described.,Positive,6,38,Home & Kitchen
REV013870,PRD0022,3,Decent. Could be better for the price.,Neutral,16,38,Beauty
REV013871,PRD0009,3,Decent. Could be better for the price.,Neutral,117,38,Toys
REV013872,PRD0040,5,Excellent product! Highly recommended.,Positive,166,38,Electronics
REV013873,PRD0466,3,Nothing special but works fine.,Neutral,111,31,Toys
REV013874,PRD0281,5,Works perfectly. Exactly as described.,Positive,180,38,Sports
REV013875,PRD0355,4,Amazing value for money. Love it!,Positive,14,33,Home & Kitchen
REV013876,PRD0093,3,Average experience. Delivery was okay.,Neutral,117,38,Toys
REV013877,PRD0481,5,Amazing value for money. Love it!,Positive,182,33,Sports
REV013878,PRD0474,5,Excellent product! Highly recommended.,Positive,13,38,Beauty
REV013879,PRD0116,5,Amazing value for money. Love it!,Positive,48,33,Beauty
REV013880,PRD0380,4,Very fast delivery and great quality.,Positive,117,37,Fashion
REV013881,PRD0037,4,Amazing value for money. Love it!,Positive,20,33,Sports
REV013882,PRD0470,4,Works perfectly. Exactly as described.,Positive,132,38,Electronics
REV013883,PRD0157,1,Very disappointed. Not as shown in pictures.,Negative,28,44,Toys
REV013884,PRD0332,4,Best purchase I made this year.,Positive,136,31,Fashion
REV013885,PRD0143,5,Works perfectly. Exactly as described.,Positive,99,38,Books
REV013886,PRD0049,5,Works perfectly. Exactly as described.,Positive,90,38,Books
REV013887,PRD0027,3,Decent. Could be better for the price.,Neutral,182,38,Books
REV013888,PRD0198,5,Top quality. Will buy again.,Positive,57,28,Home & Kitchen
REV013889,PRD0472,2,Product stopped working after 2 days.,Negative,88,37,Fashion
REV013890,PRD0340,4,Works perfectly. Exactly as described.,Positive,179,38,Beauty
REV013891,PRD0118,5,Very fast delivery and great quality.,Positive,19,37,Fashion
REV013892,PRD0321,4,Very fast delivery and great quality.,Positive,137,37,Electronics
REV013893,PRD0110,4,Amazing value for money. Love it!,Positive,68,33,Fashion
REV013894,PRD0039,4,Top quality. Will buy again.,Positive,101,28,Beauty
REV013895,PRD0485,5,Very fast delivery and great quality.,Positive,174,37,Books
REV013896,PRD0072,4,Top quality. Will buy again.,Positive,97,28,Sports
REV013897,PRD0082,5,Top quality. Will buy again.,Positive,47,28,Sports
REV013898,PRD0247,5,Best purchase I made this year.,Positive,120,31,Grocery
REV013899,PRD0134,5,Very fast delivery and great quality.,Positive,32,37,Beauty
REV013900,PRD0416,5,Excellent product! Highly recommended.,Positive,93,38,Electronics
REV013901,PRD0384,3,Okay product. Average quality.,Neutral,58,30,Grocery
REV013902,PRD0229,3,Nothing special but works fine.,Neutral,55,31,Books
REV013903,PRD0342,3,Nothing special but works fine.,Neutral,153,31,Beauty
REV013904,PRD0280,5,Top quality. Will buy again.,Positive,46,28,Grocery
REV013905,PRD0412,4,Best purchase I made this year.,Positive,165,31,Fashion
REV013906,PRD0309,3,Nothing special but works fine.,Neutral,154,31,Sports
REV013907,PRD0449,4,Excellent product! Highly recommended.,Positive,147,38,Home & Kitchen
REV013908,PRD0404,5,Amazing value for money. Love it!,Positive,109,33,Books
REV013909,PRD0118,4,Top quality. Will buy again.,Positive,179,28,Fashion
REV013910,PRD0385,4,Excellent product! Highly recommended.,Positive,7,38,Toys
REV013911,PRD0209,3,Okay product. Average quality.,Neutral,185,30,Electronics
REV013912,PRD0440,5,Excellent product! Highly recommended.,Positive,3,38,Books
REV013913,PRD0205,5,Works perfectly. Exactly as described.,Positive,46,38,Sports
REV013914,PRD0179,4,Best purchase I made this year.,Positive,92,31,Toys
REV013915,PRD0295,2,Pathetic quality. Waste of money.,Negative,7,33,Fashion
REV013916,PRD0178,5,Very fast delivery and great quality.,Positive,129,37,Books
REV013917,PRD0249,5,Top quality. Will buy again.,Positive,153,28,Grocery
REV013918,PRD0025,4,Very fast delivery and great quality.,Positive,148,37,Home & Kitchen
REV013919,PRD0233,4,Best purchase I made this year.,Positive,14,31,Fashion
REV013920,PRD0442,3,Decent. Could be better for the price.,Neutral,137,38,Home & Kitchen
REV013921,PRD0129,4,Works perfectly. Exactly as described.,Positive,181,38,Fashion
REV013922,PRD0166,5,Very fast delivery and great quality.,Positive,66,37,Electronics
REV013923,PRD0489,4,Top quality. Will buy again.,Positive,154,28,Home & Kitchen
REV013924,PRD0290,4,Top quality. Will buy again.,Positive,116,28,Electronics
REV013925,PRD0361,4,Top quality. Will buy again.,Positive,35,28,Electronics
REV013926,PRD0405,4,Amazing value for money. Love it!,Positive,171,33,Fashion
REV013927,PRD0125,4,Works perfectly. Exactly as described.,Positive,191,38,Books
REV013928,PRD0351,5,Works perfectly. Exactly as described.,Positive,64,38,Grocery
REV013929,PRD0071,4,Best purchase I made this year.,Positive,135,31,Books
REV013930,PRD0284,5,Very fast delivery and great quality.,Positive,79,37,Home & Kitchen
REV013931,PRD0052,4,Works perfectly. Exactly as described.,Positive,56,38,Beauty
REV013932,PRD0226,3,Okay product. Average quality.,Neutral,42,30,Toys
REV013933,PRD0269,3,Decent. Could be better for the price.,Neutral,80,38,Electronics
REV013934,PRD0146,2,Very disappointed. Not as shown in pictures.,Negative,42,44,Electronics
REV013935,PRD0091,5,Amazing value for money. Love it!,Positive,44,33,Beauty
REV013936,PRD0437,3,Nothing special but works fine.,Neutral,160,31,Grocery
REV013937,PRD0401,3,Average experience. Delivery was okay.,Neutral,190,38,Toys
REV013938,PRD0371,4,Best purchase I made this year.,Positive,98,31,Electronics
REV013939,PRD0329,3,Okay product. Average quality.,Neutral,196,30,Electronics
REV013940,PRD0488,3,Nothing special but works fine.,Neutral,160,31,Toys
REV013941,PRD0205,3,Nothing special but works fine.,Neutral,184,31,Sports
REV013942,PRD0423,2,Defective item received. No proper support.,Negative,171,43,Books
REV013943,PRD0445,3,Okay product. Average quality.,Neutral,153,30,Toys
REV013944,PRD0473,4,Very fast delivery and great quality.,Positive,80,37,Grocery
REV013945,PRD0098,5,Best purchase I made this year.,Positive,90,31,Beauty
REV013946,PRD0361,3,Okay product. Average quality.,Neutral,3,30,Electronics
REV013947,PRD0170,3,Nothing special but works fine.,Neutral,128,31,Beauty
REV013948,PRD0058,5,Very fast delivery and great quality.,Positive,42,37,Sports
REV013949,PRD0050,3,Average experience. Delivery was okay.,Neutral,166,38,Grocery
REV013950,PRD0479,4,Best purchase I made this year.,Positive,84,31,Books
REV013951,PRD0134,2,Very disappointed. Not as shown in pictures.,Negative,108,44,Beauty
REV013952,PRD0024,4,Best purchase I made this year.,Positive,49,31,Electronics
REV013953,PRD0164,5,Works perfectly. Exactly as described.,Positive,76,38,Fashion
REV013954,PRD0209,5,Top quality. Will buy again.,Positive,152,28,Electronics
REV013955,PRD0493,3,Average experience. Delivery was okay.,Neutral,26,38,Electronics
REV013956,PRD0259,5,Top quality. Will buy again.,Positive,44,28,Fashion
REV013957,PRD0065,3,Okay product. Average quality.,Neutral,173,30,Books
REV013958,PRD0229,4,Top quality. Will buy again.,Positive,42,28,Books
REV013959,PRD0194,4,Excellent product! Highly recommended.,Positive,9,38,Grocery
REV013960,PRD0121,2,Worst product ever. Do not buy.,Negative,16,31,Electronics
REV013961,PRD0303,5,Works perfectly. Exactly as described.,Positive,52,38,Home & Kitchen
REV013962,PRD0463,3,Okay product. Average quality.,Neutral,73,30,Books
REV013963,PRD0400,4,Top quality. Will buy again.,Positive,11,28,Books
REV013964,PRD0126,3,Okay product. Average quality.,Neutral,197,30,Sports
REV013965,PRD0381,1,Very disappointed. Not as shown in pictures.,Negative,49,44,Sports
REV013966,PRD0234,3,Average experience. Delivery was okay.,Neutral,148,38,Sports
REV013967,PRD0263,3,Decent. Could be better for the price.,Neutral,117,38,Sports
REV013968,PRD0130,4,Amazing value for money. Love it!,Positive,94,33,Sports
REV013969,PRD0007,2,Defective item received. No proper support.,Negative,65,43,Fashion
REV013970,PRD0423,3,Decent. Could be better for the price.,Neutral,90,38,Books
REV013971,PRD0090,5,Very fast delivery and great quality.,Positive,6,37,Toys
REV013972,PRD0343,5,Very fast delivery and great quality.,Positive,95,37,Fashion
REV013973,PRD0428,3,Nothing special but works fine.,Neutral,140,31,Beauty
REV013974,PRD0332,2,Pathetic quality. Waste of money.,Negative,158,33,Fashion
REV013975,PRD0269,5,Top quality. Will buy again.,Positive,45,28,Electronics
REV013976,PRD0241,4,Amazing value for money. Love it!,Positive,196,33,Books
REV013977,PRD0193,5,Excellent product! Highly recommended.,Positive,85,38,Sports
REV013978,PRD0400,1,Defective item received. No proper support.,Negative,126,43,Books
REV013979,PRD0355,5,Excellent product! Highly recommended.,Positive,31,38,Home & Kitchen
REV013980,PRD0212,1,Fake product. Totally different from description.,Negative,1,49,Books
REV013981,PRD0406,3,Average experience. Delivery was okay.,Neutral,20,38,Books
REV013982,PRD0451,4,Amazing value for money. Love it!,Positive,96,33,Books
REV013983,PRD0458,5,Amazing value for money. Love it!,Positive,58,33,Electronics
REV013984,PRD0345,4,Top quality. Will buy again.,Positive,195,28,Toys
REV013985,PRD0046,3,Okay product. Average quality.,Neutral,77,30,Books
REV013986,PRD0163,2,Pathetic quality. Waste of money.,Negative,189,33,Toys
REV013987,PRD0475,5,Top quality. Will buy again.,Positive,129,28,Home & Kitchen
REV013988,PRD0350,2,Very disappointed. Not as shown in pictures.,Negative,157,44,Toys
REV013989,PRD0247,5,Excellent product! Highly recommended.,Positive,165,38,Grocery
REV013990,PRD0179,4,Excellent product! Highly recommended.,Positive,86,38,Toys
REV013991,PRD0365,2,Pathetic quality. Waste of money.,Negative,18,33,Beauty
REV013992,PRD0132,1,Very disappointed. Not as shown in pictures.,Negative,163,44,Toys
REV013993,PRD0458,3,Nothing special but works fine.,Neutral,13,31,Electronics
REV013994,PRD0218,5,Works perfectly. Exactly as described.,Positive,53,38,Electronics
REV013995,PRD0443,3,Decent. Could be better for the price.,Neutral,8,38,Toys
REV013996,PRD0466,4,Works perfectly. Exactly as described.,Positive,122,38,Toys
REV013997,PRD0212,5,Very fast delivery and great quality.,Positive,3,37,Books
REV013998,PRD0416,4,Very fast delivery and great quality.,Positive,81,37,Electronics
REV013999,PRD0054,1,Very disappointed. Not as shown in pictures.,Negative,8,44,Toys
REV014000,PRD0316,4,Works perfectly. Exactly as described.,Positive,116,38,Sports
REV014001,PRD0225,4,Amazing value for money. Love it!,Positive,140,33,Home & Kitchen
REV014002,PRD0352,4,Best purchase I made this year.,Positive,95,31,Sports
REV014003,PRD0113,5,Excellent product! Highly recommended.,Positive,146,38,Beauty
REV014004,PRD0351,5,Very fast delivery and great quality.,Positive,50,37,Grocery
REV014005,PRD0362,5,Top quality. Will buy again.,Positive,151,28,Toys
REV014006,PRD0324,3,Okay product. Average quality.,Neutral,197,30,Sports
REV014007,PRD0085,5,Top quality. Will buy again.,Positive,116,28,Toys
REV014008,PRD0358,4,Best purchase I made this year.,Positive,72,31,Electronics
REV014009,PRD0244,5,Very fast delivery and great quality.,Positive,84,37,Grocery
REV014010,PRD0360,5,Amazing value for money. Love it!,Positive,76,33,Books
REV014011,PRD0475,4,Excellent product! Highly recommended.,Positive,112,38,Home & Kitchen
REV014012,PRD0322,5,Works perfectly. Exactly as described.,Positive,49,38,Grocery
REV014013,PRD0421,5,Best purchase I made this year.,Positive,141,31,Toys
REV014014,PRD0101,5,Best purchase I made this year.,Positive,35,31,Home & Kitchen
REV014015,PRD0332,3,Average experience. Delivery was okay.,Neutral,154,38,Fashion
REV014016,PRD0081,3,Average experience. Delivery was okay.,Neutral,37,38,Electronics
REV014017,PRD0210,3,Decent. Could be better for the price.,Neutral,110,38,Sports
REV014018,PRD0262,4,Very fast delivery and great quality.,Positive,169,37,Toys
REV014019,PRD0001,5,Best purchase I made this year.,Positive,16,31,Grocery
REV014020,PRD0286,3,Decent. Could be better for the price.,Neutral,23,38,Sports
REV014021,PRD0060,5,Best purchase I made this year.,Positive,45,31,Grocery
REV014022,PRD0274,3,Nothing special but works fine.,Neutral,162,31,Home & Kitchen
REV014023,PRD0172,5,Excellent product! Highly recommended.,Positive,7,38,Books
REV014024,PRD0358,5,Top quality. Will buy again.,Positive,55,28,Electronics
REV014025,PRD0010,5,Very fast delivery and great quality.,Positive,64,37,Books
REV014026,PRD0368,5,Works perfectly. Exactly as described.,Positive,165,38,Beauty
REV014027,PRD0117,3,Okay product. Average quality.,Neutral,1,30,Beauty
REV014028,PRD0461,1,Pathetic quality. Waste of money.,Negative,162,33,Books
REV014029,PRD0490,5,Amazing value for money. Love it!,Positive,195,33,Sports
REV014030,PRD0500,1,Worst product ever. Do not buy.,Negative,24,31,Beauty
REV014031,PRD0264,1,Worst product ever. Do not buy.,Negative,148,31,Toys
REV014032,PRD0302,5,Works perfectly. Exactly as described.,Positive,14,38,Fashion
REV014033,PRD0115,4,Amazing value for money. Love it!,Positive,116,33,Toys
REV014034,PRD0222,5,Very fast delivery and great quality.,Positive,13,37,Fashion
REV014035,PRD0094,2,Worst product ever. Do not buy.,Negative,86,31,Books
REV014036,PRD0070,4,Best purchase I made this year.,Positive,79,31,Fashion
REV014037,PRD0028,4,Amazing value for money. Love it!,Positive,114,33,Home & Kitchen
